Descrição;TotalReviews;Preço;Url;Loja;Modelo;Categoria
"Samsung Smart Tv 70"" Uhd 4k 70au7700, Processador Crystal 4k, Tela Sem Limites, Visual Livre De Cabos, Alexa Built In.";29;4749.99;https://www.americanas.com.br/produto/3069544698?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931af552131c3c81543dbe&buyboxToken=smartbuybox-acom-v2-83bbc757-2a6e-4c90-b2fe-732b5e0235e5-2021-10-15 11:21:16-0300;Americanas;Samsung;Televisão
"Smart TV Roku 50"" Philco Led UHD 4K PTV50RCG70BL Wi-Fi 4 HDMI 2 USB e Midiacast";39;2199.99;https://www.americanas.com.br/produto/2638610377?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6005c45f0c07044266966f0b&buyboxToken=smartbuybox-acom-v2-baeb3948-6e56-4732-881f-feb4d4474033-2021-10-15 11:21:16-0300;Americanas;Philco;Televisão
"Smart TV LED 32"" HD LG 32LM 621 PRO 3 HDMI 2 USB Wi-Fi ThinQ Al Conversor Digital";0;1480.93;https://www.americanas.com.br/produto/3829892080?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612e148709c351890d7e7677;Americanas;Lg;Televisão
"Smart TV 50"" LG 50UN7310 UHD 4K Wifi Bluetooth Hdr Inteligência Artificial Thinq Ai";569;2780.0;https://www.americanas.com.br/produto/1733188661?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613af85709c351890d98a632;Americanas;Lg;Televisão
Smart TV LED 43” LG 43UP7500 4K UHD Wi-Fi Bluetooth HDR ThinQAI Compatível Com Inteligência Artificial;23;2589.99;https://www.americanas.com.br/produto/3280455586?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60afcf5552131c3c81642ee3&buyboxToken=smartbuybox-acom-v2-44d1e521-ff17-4b8c-b5f5-75971b83d53f-2021-10-15 11:11:55-0300;Americanas;Lg;Televisão
Smart TV Led 32 LG HD Thinq ai Conversor Digital Integrado 3 hdmi 2 USB Wi-Fi - Preta;0;1399.99;https://www.americanas.com.br/produto/3923593191?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614368fc09c351890da7e717;Americanas;Lg;Televisão
"Samsung Smart Tv 65"" Uhd 4k 65au7700, Processador Crystal 4k, Tela Sem Limites, Visual Livre De Cabos, Alexa Built In.";14;4399.99;https://www.americanas.com.br/produto/3069510471?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931b1352131c3c8154508b&buyboxToken=smartbuybox-acom-v2-0d42c5c2-3da3-4a40-a034-47904d20edc5-2021-10-15 11:21:16-0300;Americanas;Samsung;Televisão
"Lg Smart Tv Pro Ai 32"" 32lm621cbsb.awz";15;1444.15;https://www.americanas.com.br/produto/1328314222?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610af77152131c3c813090bf&buyboxToken=smartbuybox-acom-v2-105f828f-9798-420d-a9f4-8e9175280c05-2021-10-15 11:21:16-0300;Americanas;Lg;Televisão
"Smart TV LG 65"" 4K UHD 65UP7550 Wi-Fi Bluetooth HDR Inteligência Artificial Thinq Smart Magic Google Alexa";0;4189.99;https://www.americanas.com.br/produto/3280454381?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b6b21b52131c3c814e3d97&buyboxToken=smartbuybox-acom-v2-1bd70d71-bd34-46e0-b618-9fb3935b72e4-2021-10-15 11:16:21-0300;Americanas;Lg;Televisão
"Smart Tv Philips 43"" Full Hd Sem Bordas Hdr Plus Wifi Conversor Digital Netflix Youtube Globoplay e Prime Video";29;1899.99;https://www.americanas.com.br/produto/2815303740?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603d1ec00c070442660ca9c7&buyboxToken=smartbuybox-acom-v2-b4246c3e-78da-4fc1-b96d-8b97d75f2fc9-2021-10-15 11:21:16-0300;Americanas;Philips;Televisão
"Smart TV Led 32"" Tcl 32s6500 HD Android, Bluetooth, Controle Remoto com Comando de voz, Google Assistant";434;1769.0;https://www.americanas.com.br/produto/134244705?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143a05c09c351890deb55a9&buyboxToken=smartbuybox-acom-v2-496712a3-93ba-4782-862d-24aa2e051bec-2021-10-15 11:15:39-0300;Americanas;Tcl;Televisão
"Smart TV LED 32"" HD Philco PTV32D10N5SKH 2 HDMI 2 USB Wi-Fi Integrado";0;1499.0;https://www.americanas.com.br/produto/3423468545?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61201f7609c351890d0684e7;Americanas;Philco;Televisão
"Smart TV 50"" LG 50UN731C UHD 4K 3 HDMI 2 USB Wi-Fi Assitente Virtual Bluetooth";24;2689.9;https://www.americanas.com.br/produto/1902703080?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613a9a1309c351890d6dce0f&buyboxToken=smartbuybox-acom-v2-a77a101c-0d91-4467-a61d-dabb3ab061d5-2021-10-15 11:21:16-0300;Americanas;Lg;Televisão
"Smart TV Roku 58"" Philco Led UHD 4K PTV58G70RCBL Wi-Fi 4 HDMI 2 USB e Midiacast";20;2599.99;https://www.americanas.com.br/produto/3144945370?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60afd00952131c3c8166ab88&buyboxToken=smartbuybox-acom-v2-a3b06c19-7cee-4202-96c8-62f50d937aaf-2021-10-15 11:21:16-0300;Americanas;Philco;Televisão
"Samsung Smart Tv 50"" Crystal Uhd 4k 50au8000, Painel Dynamic Crystal Color, Design Slim, Tela Sem Limites.";27;3039.99;https://www.americanas.com.br/produto/3068486001?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931ac852131c3c81541f8d&buyboxToken=smartbuybox-acom-v2-75091ec6-9fc1-4b78-b996-6d1e94fd24b2-2021-10-15 11:21:16-0300;Americanas;Samsung;Televisão
"Samsung Smart Tv 55"" Uhd 4k 55au7700, Processador Crystal 4k, Tela Sem Limites, Visual Livre De Cabos, Alexa Built In.";16;3299.99;https://www.americanas.com.br/produto/3069509622?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=608acb7f52131c3c81e2dfb5&buyboxToken=smartbuybox-acom-v2-56b43f77-ed7f-4010-b67c-f58ffb462c8d-2021-10-15 11:21:16-0300;Americanas;Samsung;Televisão
"Lg Smart Tv Pro 4k Thinq Ai 43"" 43un731c0sc";9;2083.11;https://www.americanas.com.br/produto/1902702925?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f5bb1161b186381b56b309a;Americanas;Lg;Televisão
"Smart TV Philco 32"" PTV32N5SE10H LED HD Conversor Digital 2 HDMI 2 USB Wi-Fi com Netflix e Mais Aplicativos";0;1799.9;https://www.americanas.com.br/produto/3064506166?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c8f9fe52131c3c81fb01d7&buyboxToken=smartbuybox-acom-v2-114cb13c-9b07-49fe-9869-b2aa99baf3dc-2021-10-15 11:21:16-0300;Americanas;Philco;Televisão
Samsung Smart TV LED 40'' Tizen FHD 40T5300 2020 + Cabo HDMI 1.4 1,8 m High Speed w/ Ethernet;7;1999.99;https://www.americanas.com.br/produto/2925528747?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6168093c09c351890d004aff&buyboxToken=smartbuybox-acom-v2-e5e33b54-5658-4069-a771-a62161f1d5b3-2021-10-15 11:21:16-0300;Americanas;Samsung;Televisão
"Smart Google Tv Philco 50"" Led Borderless 4k, Fast Smart, Áudio Dolby, Com Chromecast Built In - Ptv50g71agbls 4k";102;2599.99;https://www.americanas.com.br/produto/1803603243?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=604fd5310c07044266e25763&buyboxToken=smartbuybox-acom-v2-7d405f5c-8557-4602-a1da-47fe533537c2-2021-10-15 11:21:16-0300;Americanas;Philco;Televisão
Smart Tv Philco Tela 40 Polegadas, Resolução Full Hd Com Inteligência Artificial Google Assistente - Tv Ptv40g71agbl Led;103;1899.9;https://www.americanas.com.br/produto/2285113471?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6103dba552131c3c81b644df&buyboxToken=smartbuybox-acom-v2-7b7411b2-880e-4b2c-84ba-499fde91eb0b-2021-10-15 11:17:53-0300;Americanas;Philco;Televisão
"Samsung Smart Tv 43"" Uhd 4k 43au7700, Processador Crystal 4k, Tela Sem Limites, Alexa Built In, Controle Único";99;2920.03;https://www.americanas.com.br/produto/3068549702?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60cb961952131c3c81eb01b9;Americanas;Samsung;Televisão
Smart TV LED 55” LG 55UP7550 4K UHD 55UP7550 Wi-Fi Bluetooth HDR Inteligência Artificial ThinQ Smart Magic Google Alexa;10;3068.01;https://www.americanas.com.br/produto/3280464706?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612d396809c351890d2a0c75;Americanas;Lg;Televisão
Smart TV LED 75” LG 75UP8050 4K UHD Wi-Fi Bluetooth HDR Inteligência Artificial ThinQ Smart Magic Google Alexa;1;5699.99;https://www.americanas.com.br/produto/3280457047?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b6b41a52131c3c8151e826&buyboxToken=smartbuybox-acom-v2-c61d559e-8a8b-4690-87f2-7e86737dc1c9-2021-10-15 11:21:17-0300;Americanas;Lg;Televisão
"Smart TV 55"" LG 55UN731C 4K UHD 3 HDMI 2 USB Wi-Fi Assitente Virtual Bluetooth";6;2724.07;https://www.americanas.com.br/produto/1902702378?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa3eea6c5c9bbe5fca36234&buyboxToken=smartbuybox-acom-v2-b7ba17a8-f89c-4dc6-b8e9-c47314fbc0bc-2021-10-15 11:14:32-0300;Americanas;Lg;Televisão
"Samsung Smart Tv 65"" Crystal Uhd 4k 65au8000, Painel Dynamic Crystal Color, Design Slim, Tela Sem Limites";0;4699.99;https://www.americanas.com.br/produto/3069509593?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931a7c52131c3c8153e735&buyboxToken=smartbuybox-acom-v2-9b2dce15-a101-4cc9-8b75-60fd9fee016d-2021-10-15 11:21:28-0300;Americanas;Samsung;Televisão
Smart TV Led 55” Tcl P715 4K Android UHD HDR com Wi-Fi e Bluetooth Integrados, Comando de voz à distância, Google Assistant;25;2799.99;https://www.americanas.com.br/produto/2120881316?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fac0293c5c9bbe5fcd032a6&buyboxToken=smartbuybox-acom-v2-602c6970-385d-44ee-b173-664af8597588-2021-10-15 11:22:52-0300;Americanas;Tcl;Televisão
Smart TV LED 50” TCL P615 4K UHD HDR Android com Wi-Fi e Bluetooth Integrados;4;2499.99;https://www.americanas.com.br/produto/3130393068?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b6b1bf52131c3c814d502c&buyboxToken=smartbuybox-acom-v2-8d9bd36b-b67b-40cf-ad63-e0ff61921ce8-2021-10-15 11:20:22-0300;Americanas;Tcl;Televisão
"Smart TV LG 50"" 4K NanoCell 50NANO75 3x HDMI 2.0 Inteligência Artificial Thinqai Smart Magic Google Alexa";14;3099.99;https://www.americanas.com.br/produto/3397040721?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d9d44252131c3c8100672a;Americanas;Lg;Televisão
"Samsung Smart Tv 55"" Qled 4k 55q70a, Modo Game, Processador Ia, Som Em Movimento Virtual, Tela Sem Limites.";0;4081.76;https://www.americanas.com.br/produto/3060874842?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6086c2590c0704426632213e&buyboxToken=smartbuybox-acom-v2-9b36ef24-2d7f-40ad-95b8-12632272a8af-2021-10-15 11:21:28-0300;Americanas;Samsung;Televisão
"Smart TV Tela QLED 55"" Samsung 55Q80A 4K Wi-Fi Integrado com Processador IA 2 USB 4 HDMI";4;4150.96;https://www.americanas.com.br/produto/3060873217?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6092c56e52131c3c81dc6130;Americanas;Samsung;Televisão
"Smart Tv LG 55"" 55UN7310 4K UHD Wifi Bluetooth HDR 3 HDMI 2 USB Inteligência Artificial Thinq Ai Google Assistente";152;3799.99;https://www.americanas.com.br/produto/1803891151?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f28196379bf8430cb2280bb&buyboxToken=smartbuybox-acom-v2-f4af86f5-4273-4bf6-af88-906048e33220-2021-10-15 11:22:52-0300;Americanas;Lg;Televisão
"Samsung Smart Tv 75"" Uhd 4k 75au7700, Processador Crystal 4k, Tela Sem Limites, Visual Livre De Cabos, Alexa Built In.";4;6299.99;https://www.americanas.com.br/produto/3069509534?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931ad652131c3c8154276f&buyboxToken=smartbuybox-acom-v2-70bb7179-1f1d-4a08-b5eb-0813e9f167fd-2021-10-15 11:21:28-0300;Americanas;Samsung;Televisão
Smart TV 43” LG 43LM631C0SB.BWZ Full HD Wi-Fi + 2 USB 3 HDMI;28;2407.94;https://www.americanas.com.br/produto/1324750342?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610d456c52131c3c8193d517&buyboxToken=smartbuybox-acom-v2-cfbf3a51-0bb5-4f7a-90f6-fbe7a1420ce4-2021-10-15 11:22:52-0300;Americanas;Lg;Televisão
"Smart TV LG 50"" 4K NanoCell 50NANO79SND - WiFi Bluetooth HDR Inteligencia Artificial ThinQAI Google Assistente Alexa IOT";0;3817.27;https://www.americanas.com.br/produto/2428078642?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd0dc710c070442666fc17e;Americanas;Lg;Televisão
"Smart TV Tela QLED 55"" Samsung 55q60a 4K Conversor Digital  Wi-Fi integrado 2 USB 3 HDMI";6;3779.99;https://www.americanas.com.br/produto/3060874906?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6076f4920c070442666411df&buyboxToken=smartbuybox-acom-v2-d234b428-8767-489f-8231-e0b72811378b-2021-10-15 11:22:24-0300;Americanas;Samsung;Televisão
Smart TV LED 32” TCL S5200 HD HDR Android com Bluetooth e Google Assistant;1;1599.99;https://www.americanas.com.br/produto/3775815053?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614341c509c351890df4139b;Americanas;Tcl;Televisão
"Samsung Smart Tv 55"" Crystal Uhd 4k 55au8000, Painel Dynamic Crystal Color, Design Slim, Tela Sem Limites.";7;3324.99;https://www.americanas.com.br/produto/3069509745?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=608acb9a52131c3c81e305c7&buyboxToken=smartbuybox-acom-v2-c707d6a1-7c51-4982-95e1-d389e39fc13b-2021-10-15 11:21:28-0300;Americanas;Samsung;Televisão
Smart TV OLED 55” LG OLED55C1 4K 120hz G-Sync Freesync 4x HDMI 2.1 Inteligência Artificial ThinQ Google Alexa;6;5149.61;https://www.americanas.com.br/produto/3280458357?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612d383609c351890d278fc8&buyboxToken=smartbuybox-acom-v2-3766feeb-6ea6-48be-b633-5d44f8512792-2021-10-15 11:22:52-0300;Americanas;Lg;Televisão
"Smart TV LED 40"" Philco Ph40e60dsgwa Full HD com Conversor Digital 2 HDMI 2 USB Wi-Fi";31;1899.0;https://www.americanas.com.br/produto/37559487?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5e8cb8eb79bf8430cb87b50a&buyboxToken=smartbuybox-acom-v2-a7b0e030-3f1a-4eea-9230-f9ac69eb5fed-2021-10-15 11:22:52-0300;Americanas;Philco;Televisão
"Smart TV LED  70"" LG 70UN7310 Ultra HD 4K Conversor Digital WiFi Bluetooth HDMI Inteligência Artificial ThinQ AI Smart Magic Google Assistente Alexa";46;4699.99;https://www.americanas.com.br/produto/1733188629?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ed1583e79bf8430cb2ba3d6&buyboxToken=smartbuybox-acom-v2-034926d7-dcc0-492e-bd02-d3a81d0c3526-2021-10-15 11:22:52-0300;Americanas;Lg;Televisão
"Samsung Smart TV 55"" Neo QLED 4K 55QN85A Mini Led Painel 120hz Processador IA Som em Movimento Tela sem Limites";4;5759.99;https://www.americanas.com.br/produto/3060874421?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=608ff6c352131c3c81cd5ca7&buyboxToken=smartbuybox-acom-v2-de35a6fc-3e22-4644-8629-35a0401ab567-2021-10-15 11:22:24-0300;Americanas;Samsung;Televisão
Smart TV LED 43'' Philco PTV43E10N5SF Full HD Processador Quad Core Wi-Fi 2 HDMI 1 USB e Midiacast + Roku Express Dispositivo de Streaming;0;1999.99;https://www.americanas.com.br/produto/3688084504?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611411de549cd5594fca4ca6;Americanas;Philco;Televisão
Samsung Smart TV LED 43'' Full HD LH43BETMLGGXZD com Wi-Fi, 2 HDMI, 1 USB - Preta;6;2450.0;https://www.americanas.com.br/produto/2652662974?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610c5a2b52131c3c81c2797c&buyboxToken=smartbuybox-acom-v2-28ddfe5c-8b8d-4750-9e38-e7963609b86e-2021-10-15 11:15:53-0300;Americanas;Lg;Televisão
"Smart TV 65"" LG 65UN7310 4K UHD 3HDMI 2 USB Wi-Fi Inteligência Artificial Thinq Ai Google Assistente";43;4299.99;https://www.americanas.com.br/produto/1803891126?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f281bfc79bf8430cb2de9d2&buyboxToken=smartbuybox-acom-v2-f2aab2e5-b6b2-47b7-af58-31d9a52a85f2-2021-10-15 11:22:52-0300;Americanas;Lg;Televisão
Smart TV LED 43'' Philco PTV43E10N5SF Full HD Processador Quad Core Wi-Fi 2 HDMI 1 USB e Midiacast + Google Chromecast 3;0;2099.99;https://www.americanas.com.br/produto/3688091114?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61141068549cd5594fc62789;Americanas;Philco;Televisão
"Samsung Smart Tv 65"" Qled 4k 65q80a, Modo Game, Processador Ia, Som Em Movimento, Tela Sem Limites.";0;6929.99;https://www.americanas.com.br/produto/3060873452?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6093125952131c3c814989b0&buyboxToken=smartbuybox-acom-v2-8a9f6d18-4838-403b-8648-8c0bf1c36c39-2021-10-15 11:22:24-0300;Americanas;Samsung;Televisão
"Smart TV LED 32"" Philco 32D10N5SKH HD 2 HDMI 2 USB WIFI Dolby Áudio + Roku Express Dispositivo de Streaming";0;1599.99;https://www.americanas.com.br/produto/3687997387?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61141067549cd5594fc622f9;Americanas;Philco;Televisão
"Smart TV LED 40"" Philco 40G70N5CBLF Full HD Wi-Fi 3 HDMI 2 USB Dolby Áudio + Google Chromecast 3";0;1899.99;https://www.americanas.com.br/produto/3688053353?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61140e0f549cd5594fbedc34;Americanas;Philco;Televisão
"Smart TV LG 50"" 4K UHD 50UP7550 Wi-Fi Bluetooth HDR Inteligência Artificial Thinq Smart Magic Google Alexa";2;2616.7;https://www.americanas.com.br/produto/3402735632?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6156ff7409c351890d47425a&buyboxToken=smartbuybox-acom-v2-6670a55d-baf9-489a-a6c3-7013c5573fee-2021-10-15 11:21:28-0300;Americanas;Lg;Televisão
Smart TV Business 4K LH55BEAH 55 hdr Wifi USB hdmi Samsung;0;2642.73;https://www.americanas.com.br/produto/3575962438?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143eb6809c351890d7e0e5d&buyboxToken=smartbuybox-acom-v2-e0ac448d-7e3b-4ecc-9989-ae25c70b0cdc-2021-10-15 11:22:24-0300;Americanas;Samsung;Televisão
"Smart TV LED 40"" Samsung 40J5500 Full HD com Conversor Digital 3 HDMI 2 USB Wi-Fi 120Hz";263;2320.0;https://www.americanas.com.br/produto/122701454?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143ab1c09c351890d2a7bec;Americanas;Samsung;Televisão
Smart TV LG 32, HD LED 32LM627BPSB, ThinQ ai, Wi-fi Integrado;0;1484.1;https://www.americanas.com.br/produto/3886248282?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61537ec709c351890d67978d&buyboxToken=smartbuybox-acom-v2-c589e94c-1fb4-4ed2-9db2-52a29b054661-2021-10-15 11:17:03-0300;Americanas;Lg;Televisão
"Smart TV LED 40"" Philco 40G70N5CBLF Full HD Wi-Fi 3 HDMI 2 USB Dolby Áudio + Roku Express Dispositivo de Streaming";0;2099.99;https://www.americanas.com.br/produto/3688042179?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611411df549cd5594fca507a;Americanas;Philco;Televisão
Smart TV LED 39'' Philco PTV39G60S HD com Recepção Digital + Roku Express Dispositivo de Streaming;0;1799.99;https://www.americanas.com.br/produto/3688021600?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61141066549cd5594fc621c8;Americanas;Philco;Televisão
Smart TV LED 55'' Philips 55PUG6794 4K Ultra HD AMBILIGHT 3 lados HDR10+ Dolby Vision Dolby Atmos Bluetooth Wifi 3 HDMI 2 USB - Prata;106;2899.99;https://www.americanas.com.br/produto/1466785129?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5e4c35ad79bf8430cb4b9a69&buyboxToken=smartbuybox-acom-v2-48ceec99-5e3f-40a3-aeba-e3a57e58b096-2021-10-15 11:22:52-0300;Americanas;Philips;Televisão
"Samsung Smart Tv 75"" Crystal Uhd 4k 75au8000, Painel Dynamic Crystal Color, Design Slim, Tela Sem Limites.";3;6630.62;https://www.americanas.com.br/produto/3069509497?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60931a3f52131c3c8153bef5&buyboxToken=smartbuybox-acom-v2-1b5bac29-bd04-4fcc-8310-cc7bada19d70-2021-10-15 11:22:24-0300;Americanas;Samsung;Televisão
Smart TV LED 39'' Philco PTV39G60S HD com Recepção Digital + Google Chromecast 3;0;2059.99;https://www.americanas.com.br/produto/3688020164?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61140e0f549cd5594fbeda0a;Americanas;Philco;Televisão
Smart TV LG 55 polegadas 4K UHD 55UP751C webOS ThinQ AI Comando por Voz;0;2724.07;https://www.americanas.com.br/produto/3947199091?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6155bbcb09c351890d3bce41&buyboxToken=smartbuybox-acom-v2-7d89f02e-1b3d-4448-a054-3e3175cc3b5d-2021-10-15 11:22:24-0300;Americanas;Lg;Televisão
Smart TV 82'' Samsung Crystal UHD 82TU8000 4K, Wi-fi, Borda Infinita, Alexa built in, Controle Único, Visual Livre de Cabo, Modo Ambiente Foto e Processador Crystal 4K;3;9809.99;https://www.americanas.com.br/produto/1738809851?pfm_carac=smart-tv&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f047ad579bf8430cb791a1e&buyboxToken=smartbuybox-acom-v2-29ed851d-27c1-45b1-bc25-8f5e7201e6ae-2021-10-15 11:22:52-0300;Americanas;Samsung;Televisão
