descricao,avaliacao,preco,url
Smartphone Positivo S431B Twist 3 Mini 16GB Dual Tela 4.0 Grafite,0.0,0,https://www.americanas.com.br/produto/2607111823?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=[object Object]
Phone Strap Cordinha para Celular Miçangas - Rosa,0.0,"17,90",https://www.americanas.com.br/produto/3721208143?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119536409c351890dfb683a
"Smartphone Samsung Galaxy S21 +, 256GB + 8GB ram, Tela Infinita de 6.7",1.0,"5.899,00",https://www.americanas.com.br/produto/3163687716?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6077d1a50c0704426687d64b
Smartphone Samsung Galaxy A12 64GB 4GB ram Câmera Traseira Quadrupla e Frontal 8MP Tela 6.5 Branco,0.0,"1.079,10",https://www.americanas.com.br/produto/3462398041?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6164b51009c351890d5dc010
"Smartphone Samsung Galaxy Win Duos Dual Chip Desbloqueado Android 4.1 Tela "" 8GB 3G Wi- Fi Câmera 5MP - Branco",622.0,"698,00",https://www.americanas.com.br/produto/113743311?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143672109c351890d9b7401&buyboxToken=smartbuybox-acom-v2-8176dd0d-c23d-4d2c-acc8-134ca2598067-2021-10-12 17:22:29-0300
Phone Strap Cordinha para Celular Miçangas - Verde Água,0.0,"17,90",https://www.americanas.com.br/produto/3721207976?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119535409c351890dfb5a7f
"Smartphone Samsung Galaxy Win Duos Dual Chip Desbloqueado Android 4.1 Tela "" 8GB 3G Wi- Fi Câmera 5MP GPS - Cinza",317.0,"641,00",https://www.americanas.com.br/produto/114013740?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143745b09c351890dee0e9f&buyboxToken=smartbuybox-acom-v2-9d5ed043-7397-4c4a-b4da-9bec7ffca2bc-2021-10-12 17:22:29-0300
Smartphone Multilaser MS40S Branco 4pol Câmera 3 MP + 5 MP 3G Quad Core 8GB Android 6.0 - NB252,1.0,"381,30",https://www.americanas.com.br/produto/22729398?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5cafb73ff216c95bde508177
Celular Multilaser Flip Up Dual Chip P9022 MP3 Player Bluetooth Preto,0.0,"167,36",https://www.americanas.com.br/produto/3628991612?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611aa3e909c351890ddca900&buyboxToken=smartbuybox-acom-v2-f8be65d1-67c1-4275-8e48-f790627793f9-2021-10-12 17:22:29-0300
Smartphone LG K11 + 32Gb 2Gb Ram Dual Sim Tela 5.3 - Azul,0.0,"940,00",https://www.americanas.com.br/produto/3445876339?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d241be52131c3c8173587f&buyboxToken=smartbuybox-acom-v2-cf5b94bd-5b39-4211-b5f9-ede874c7e983-2021-10-12 17:23:00-0300
"Semi novo: Smartphone Samsung Galaxy Note 4, 32GB, 16MP, Tela 5.7', Caneta S Pen - N910C",0.0,"1.029,00",https://www.americanas.com.br/produto/3375884746?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60be7d4352131c3c8156dbcb
Smartphone Realme C3 Dual Sim 6.5,0.0,"1.170,00",https://www.americanas.com.br/produto/2493409495?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa6f5dcc5c9bbe5fcdeda7a&buyboxToken=smartbuybox-acom-v2-4df43363-02c4-4e3a-a517-9e045abbc096-2021-10-12 17:22:29-0300
Phone Strap Cordinha para Celular Miçangas - Verde Limão,0.0,"17,90",https://www.americanas.com.br/produto/3721207992?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119535409c351890dfb5ad0
Smartphone Catphone Cat S60 Dual Sim 4G 32GB Caterpillar,0.0,"1.990,00",https://www.americanas.com.br/produto/4083115179?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615ef6b009c351890d7e086c
Capade celular de Silicone Chapada Modern Life SAMSUNG A10,0.0,"20,00",https://www.americanas.com.br/produto/1855181071?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f1a19df79bf8430cb18fbca
Phone Strap Cordinha para Celular Miçangas - Preto e Branco,0.0,"17,90",https://www.americanas.com.br/produto/3721208151?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119537209c351890dfb72fc
Salva Celular - Fitinha - Migs - Rainbow,0.0,"19,90",https://www.americanas.com.br/produto/3582158018?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f8ec5452131c3c819962c9
Celular Blu Joy J010 Dual Sim tecla sos Vermelho,2.0,"301,00",https://www.americanas.com.br/produto/24265059?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6095f83252131c3c8173a5a3&buyboxToken=smartbuybox-acom-v2-f066cd35-eb7a-4e6b-bed7-ebccafe4e192-2021-10-12 17:23:00-0300
Apoiador de Celular Suporte Ajustável em Até 72 Graus,0.0,"29,90",https://www.americanas.com.br/produto/2545160549?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb2c0c7762ff36719d0f069&buyboxToken=smartbuybox-acom-v2-7c5e4afa-1d90-4214-961a-39a2e9f85804-2021-10-12 17:23:00-0300
Smartphone Realme C3 64gb 3gb Ram Rmx2020 Dual Sim Global,0.0,"1.043,97",https://www.americanas.com.br/produto/3511165114?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6120114209c351890de663b2
Phone Strap Cordinha para Celular Miçangas - Laranja,0.0,"17,90",https://www.americanas.com.br/produto/3721208207?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119538109c351890dfb7dc6
Smartphone Realme C11 32GB + 2 ram (prata),0.0,"1.079,00",https://www.americanas.com.br/produto/3463608910?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d6a46352131c3c81a44962&buyboxToken=smartbuybox-acom-v2-d14d5a8f-ee15-46d8-a205-e954e7b3b3cd-2021-10-12 17:24:34-0300
Smartphone Samsung Galaxy A32 4G 128GB 4GB ram Tela de 6.4'' Violeta SM-A325M/DS,0.0,"1.599,00",https://www.americanas.com.br/produto/4083118652?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615ef6d809c351890d7e5a10
"Semi novo: Smartphone Asus Zenfone Selfie, 32GB, 13MP, Tela 5.5', - ZD551KL-6G198WW",0.0,"899,00",https://www.americanas.com.br/produto/3501804411?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60e36ded52131c3c811dae2b
Smartphone Oppo Find X3 Pro 5G 256gb 12gb Ram Tela 6.7 pol.,0.0,"8.478,63",https://www.americanas.com.br/produto/3918812820?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614238cd09c351890d5ea5e9
Smartphone Positivo S431B Twist 3 Mini 16GB Dual Tela 4.0 Grafite,0.0,0,https://www.americanas.com.br/produto/2607111823?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=[object Object]
Phone Strap Cordinha para Celular Miçangas - Rosa,0.0,"17,90",https://www.americanas.com.br/produto/3721208143?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119536409c351890dfb683a
"Smartphone Samsung Galaxy S21 +, 256GB + 8GB ram, Tela Infinita de 6.7",1.0,"5.899,00",https://www.americanas.com.br/produto/3163687716?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6077d1a50c0704426687d64b
Smartphone Samsung Galaxy A12 64GB 4GB ram Câmera Traseira Quadrupla e Frontal 8MP Tela 6.5 Branco,0.0,"1.079,10",https://www.americanas.com.br/produto/3462398041?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6164b51009c351890d5dc010
"Smartphone Samsung Galaxy Win Duos Dual Chip Desbloqueado Android 4.1 Tela "" 8GB 3G Wi- Fi Câmera 5MP - Branco",622.0,"698,00",https://www.americanas.com.br/produto/113743311?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143672109c351890d9b7401&buyboxToken=smartbuybox-acom-v2-6d0b694b-5936-4511-bcae-9e144a41d36d-2021-10-12 17:24:34-0300
Phone Strap Cordinha para Celular Miçangas - Verde Água,0.0,"17,90",https://www.americanas.com.br/produto/3721207976?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119535409c351890dfb5a7f
"Smartphone Samsung Galaxy Win Duos Dual Chip Desbloqueado Android 4.1 Tela "" 8GB 3G Wi- Fi Câmera 5MP GPS - Cinza",317.0,"641,00",https://www.americanas.com.br/produto/114013740?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143745b09c351890dee0e9f&buyboxToken=smartbuybox-acom-v2-e34d651a-5dda-41a6-b7be-f996bc339494-2021-10-12 17:24:34-0300
Smartphone Multilaser MS40S Branco 4pol Câmera 3 MP + 5 MP 3G Quad Core 8GB Android 6.0 - NB252,1.0,"381,30",https://www.americanas.com.br/produto/22729398?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5cafb73ff216c95bde508177
Celular Multilaser Flip Up Dual Chip P9022 MP3 Player Bluetooth Preto,0.0,"167,36",https://www.americanas.com.br/produto/3628991612?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611aa3e909c351890ddca900&buyboxToken=smartbuybox-acom-v2-c9b1b303-7ad2-4a11-ae55-1c63d629d9b3-2021-10-12 17:24:34-0300
Smartphone LG K11 + 32Gb 2Gb Ram Dual Sim Tela 5.3 - Azul,0.0,"940,00",https://www.americanas.com.br/produto/3445876339?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d241be52131c3c8173587f&buyboxToken=smartbuybox-acom-v2-cf4d7ada-7432-45ca-90f4-8bad6cbcaf60-2021-10-12 17:24:34-0300
"Semi novo: Smartphone Samsung Galaxy Note 4, 32GB, 16MP, Tela 5.7', Caneta S Pen - N910C",0.0,"1.029,00",https://www.americanas.com.br/produto/3375884746?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60be7d4352131c3c8156dbcb
Smartphone Realme C3 Dual Sim 6.5,0.0,"1.170,00",https://www.americanas.com.br/produto/2493409495?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa6f5dcc5c9bbe5fcdeda7a&buyboxToken=smartbuybox-acom-v2-f4d524be-92f4-428d-8f0e-99c7feb138b1-2021-10-12 17:24:34-0300
Phone Strap Cordinha para Celular Miçangas - Verde Limão,0.0,"17,90",https://www.americanas.com.br/produto/3721207992?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119535409c351890dfb5ad0
Smartphone Catphone Cat S60 Dual Sim 4G 32GB Caterpillar,0.0,"1.990,00",https://www.americanas.com.br/produto/4083115179?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615ef6b009c351890d7e086c
Capade celular de Silicone Chapada Modern Life SAMSUNG A10,0.0,"20,00",https://www.americanas.com.br/produto/1855181071?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f1a19df79bf8430cb18fbca
Phone Strap Cordinha para Celular Miçangas - Preto e Branco,0.0,"17,90",https://www.americanas.com.br/produto/3721208151?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119537209c351890dfb72fc
Salva Celular - Fitinha - Migs - Rainbow,0.0,"19,90",https://www.americanas.com.br/produto/3582158018?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f8ec5452131c3c819962c9
Celular Blu Joy J010 Dual Sim tecla sos Vermelho,2.0,"301,00",https://www.americanas.com.br/produto/24265059?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6095f83252131c3c8173a5a3&buyboxToken=smartbuybox-acom-v2-fb41a12b-e58c-469e-a73e-5ed10e9520f2-2021-10-12 17:24:34-0300
Apoiador de Celular Suporte Ajustável em Até 72 Graus,0.0,"29,90",https://www.americanas.com.br/produto/2545160549?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb2c0c7762ff36719d0f069&buyboxToken=smartbuybox-acom-v2-1be7f2bc-d4db-42ed-ad1d-46b71d0c1c14-2021-10-12 17:24:34-0300
Smartphone Realme C3 64gb 3gb Ram Rmx2020 Dual Sim Global,0.0,"1.043,97",https://www.americanas.com.br/produto/3511165114?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6120114209c351890de663b2
Phone Strap Cordinha para Celular Miçangas - Laranja,0.0,"17,90",https://www.americanas.com.br/produto/3721208207?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119538109c351890dfb7dc6
"Smartphone LG OpTimus L3 II Dual Chip Desbloqueado Android 4.1 Tela 3.2"" 4GB Câmera 3MP 3G Wi-Fi",112.0,"377,00",https://www.americanas.com.br/produto/112963821?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143546b09c351890d2be06c&buyboxToken=smartbuybox-acom-v2-71c5fb5f-7c04-4f7e-ad9a-002b902b4c8e-2021-10-12 17:24:34-0300
Microplaca Cultura celular Transparente Fundo chato Com tampa estéril tratada ps tpp,0.0,"2.631,26",https://www.americanas.com.br/produto/3565923849?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f5b3d552131c3c81d61fb4
Smartphone Positivo S514 Twist 4 96Gb Tela 5.5 3G Vermelho (64GB+32GB Cartão SD),0.0,"699,00",https://www.americanas.com.br/produto/3295870184?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a3e14d52131c3c81109c60
Suport Gamepad Para Celular Smartphone Mobile,0.0,"29,90",https://www.americanas.com.br/produto/3306269088?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a6a7ab52131c3c817f388c
Flash Para Celular Luz Mini Ring Light Clipe Led Selfie Azul,0.0,"25,25",https://www.americanas.com.br/produto/3286367827?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=609e780852131c3c810a5c8e
Pop Socket Para Celular/Tablet - Modelos,0.0,"22,54",https://www.americanas.com.br/produto/3633923008?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6103f29f52131c3c81ef8971
Salva Celular - Fitinha - Migs - Love is Love,0.0,"19,90",https://www.americanas.com.br/produto/3582157269?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f8ec3652131c3c81994ee7
Celular Suporte De Mesa Portátil Videos Series Filmes Lives,0.0,"29,95",https://www.americanas.com.br/produto/3361070750?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b8edd052131c3c81a92a7f
Mini Ring Light para celular Selfie Branco,0.0,"18,82",https://www.americanas.com.br/produto/3627896701?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6102a30e52131c3c81378456
"Smartphone Zenfone Go Dual Chip Android 5.1 Tela 4,5'' 8GB 3G Câmera 5MP- Branco",5.0,"625,00",https://www.americanas.com.br/produto/126997176?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143884809c351890d6137ce
Pop Socket Suporto de Celular Modelos Estampados,0.0,"17,99",https://www.americanas.com.br/produto/3616625455?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610038c952131c3c810dacfe
Salva Celular - Fitinha - Migs - Vichy,0.0,"19,90",https://www.americanas.com.br/produto/3582157162?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f8ec3652131c3c81994f08
Pop Socket para celular,0.0,"18,00",https://www.americanas.com.br/produto/3119557480?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c4b090c07044266ccb1cd
"Smartphone Samsung Galaxy S5 Mini Duos Dual Chip Desbloqueado Android 4.4 Tela 4.5"" 16GB 3G Wi-Fi Câmera 8MP GPS - Azul",35.0,"1.290,00",https://www.americanas.com.br/produto/120243568?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143712b09c351890ddb86b4
Salva Celular - Fitinha - Migs - Confort,0.0,"19,90",https://www.americanas.com.br/produto/3582157445?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f8ec4552131c3c81995949
Pop Socket para Celular,0.0,"27,90",https://www.americanas.com.br/produto/2464028482?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa16210c5c9bbe5fc50688f
Pop Socket Para Celular Universal - Colorido,0.0,"26,80",https://www.americanas.com.br/produto/3633923227?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6103f28752131c3c81ef61a9
Supote veicular magnetico para Smartphone OEX SV-101,0.0,"49,88",https://www.americanas.com.br/produto/94364495?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5d1e202ff216c95bde334922
Salva Celular - Fitinha - Migs - Tropical,0.0,"19,90",https://www.americanas.com.br/produto/3582157461?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f8ec4552131c3c8199593c
Gatilho Para Celular Mira + tiro / L1 + R1 + Resistente Metal,2.0,"29,99",https://www.americanas.com.br/produto/63769764?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f5e8e6e1b186381b5d5d7b9&buyboxToken=smartbuybox-acom-v2-5876ea87-fc4c-47bb-b198-2c48b0599ead-2021-10-12 17:24:34-0300
Smartphone Umidigi Bison 128 gb Dual Sim à prova D'água 6 gb Ram - Lava Orange,0.0,"2.459,99",https://www.americanas.com.br/produto/3850766846?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6138403609c351890dd4806a
Smartphone Multilaser E Lite 32GB Tela 4.0 3G Quad Core Camera traseira 5MP + 5MP frontal P9126 [outlet],0.0,"412,90",https://www.americanas.com.br/produto/3085687074?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6063080a0c07044266c087b3
"Smartphone TCL L10 LITE Cinza Titânio Tela 6.22"" Dual 4G 32GB + 2GB Ram Octa-Core Câmera Dupla + Capa e Película Originais",0.0,"800,00",https://www.americanas.com.br/produto/3386142570?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c11a7e52131c3c81359508&buyboxToken=smartbuybox-acom-v2-838bccc9-660b-4759-9c09-9c2d91c69665-2021-10-12 17:24:34-0300
Ring de metal p/ celular,0.0,"29,84",https://www.americanas.com.br/produto/3618252744?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61006a5052131c3c8186961c
Neoscan Smartphone - 5000S-EMB-RS232,0.0,"505,00",https://www.americanas.com.br/produto/1801211289?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ef8ecb579bf8430cbf92bab
"Usado: Celular Infinity W201 32MB, Dual, Rádio Fm, Câmera Vga, Tela 1,7 Preto/vermelho- Muito Bom",0.0,"56,07",https://www.americanas.com.br/produto/3204866421?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615327ab09c351890db6c8e8
Ring Light para Celular,0.0,"44,90",https://www.americanas.com.br/produto/1826056684?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f08da6479bf8430cb71415b
Smartphone Multilaser E P9128 32GB + Kit Celular Android Tipo B e C,0.0,"441,15",https://www.americanas.com.br/produto/3586383600?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f97b3f52131c3c81583f83
Smartphone OnePlus 9 Pro 256gb 8gb Ram Tela 6.7 le2120,0.0,"7.046,76",https://www.americanas.com.br/produto/3804961819?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6127972409c351890daf906b
Pop Socket de Metal Para Celular,0.0,"36,75",https://www.americanas.com.br/produto/3635012769?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61042a7c52131c3c817c7fa2
Ring Light Para Celular Universal - Color,0.0,"45,90",https://www.americanas.com.br/produto/3078685724?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6061c18f0c07044266dd11ea
Smartphone Samsung Galaxy J5 Duos - Preto,0.0,"999,99",https://www.americanas.com.br/produto/13345821?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61439e2509c351890dde9c6c
"Smartphone Samsung Galaxy A01 32GB Azul Octa-Core - 2GB ram Tela 5,7 Câm. Dupla + Câm. Selfie 5MP",0.0,"849,90",https://www.americanas.com.br/produto/4083115460?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615ef6c309c351890d7e342c
Smartphone Multilaser F Pro 2 P9152 32GB 1GB ram Tela 5.5 Câmera 8MP,0.0,"509,15",https://www.americanas.com.br/produto/3735626961?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614b409809c351890d2f1a0a&buyboxToken=smartbuybox-acom-v2-58c8be91-03e5-4a5c-9b44-dcfa2767cf76-2021-10-12 17:24:34-0300
Smartphone Blu Max Dual Sim 8 Gb Dourado 1 Gb Ram,0.0,"489,90",https://www.americanas.com.br/produto/2611202496?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc91a120c07044266356035
"Smartphone Galaxy A03S A037MZKSZTO 64GB 4GB ram Tela 6,5 Polegadas Samsung",0.0,"999,00",https://www.americanas.com.br/produto/4083374971?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615f067b09c351890dbb42de
